========================================================================================================================================================================================================================================================================
LOG VIEW: 20260529_15g19p_ukf_log_data.csv
========================================================================================================================================================================================================================================================================
FRAME | TX   | STATUS  | AX        | AY        | GZ        | PX       | PY        | DT       | MASK | D1        | D2        | D3        | D4        | ERR  | AMP1       | AMP2          | AMP3       | AMP4       | SNR1       | SNR2      | SNR3       | SNR4      
  897 |  897 | Predict |  0.064643 |  1.660379 |  0.179596 | 8.081120 |  0.179504 | 0.050000 |   11 |  8.108228 |  1.804850 | 14.237965 | 12.153912 |  349 |  45.617188 |    177.332031 |  50.417969 |  24.140625 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  898 |  898 | Predict | -1.145625 | -2.470816 |  0.195717 | 8.081120 |  0.179504 | 0.050000 |   11 |  8.108228 |  1.804850 | 14.237965 | 12.153912 |  350 |  45.617188 |    177.332031 |  50.417969 |  24.140625 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  899 |  899 | Update  |  0.840365 |  0.468066 |  0.261666 | 8.116879 |  0.204840 | 0.050000 |   11 |  8.144386 |  1.774018 | 14.237965 | 12.123904 |  350 |  50.703125 |    137.640625 |  38.640625 |  21.898438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  900 |  900 | Predict | -0.360327 |  1.133654 |  0.242747 | 8.116879 |  0.204840 | 0.050000 |   11 |  8.144386 |  1.774018 | 14.237965 | 12.123904 |  350 |  50.703125 |    137.640625 |  38.640625 |  21.898438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  901 |  901 | Update  | -0.865504 | -1.084573 |  0.160277 | 8.194782 |  0.254486 | 0.050000 |   11 |  8.237214 |  1.774020 | 14.177886 | 12.073843 |  350 |  73.746094 |    150.824219 |  54.097656 |  31.070312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  902 |  902 | Update  | -0.956484 |  0.169988 |  0.167205 | 8.172801 |  0.174683 | 0.051000 |   11 |  8.195834 |  1.701828 | 14.237965 | 12.143886 |  350 |  51.781250 |    104.707031 |  42.792969 |  28.820312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  903 |  903 | Predict | -1.108515 |  0.173580 |  0.187989 | 8.172801 |  0.174683 | 0.050000 |   11 |  8.195834 |  1.701828 | 14.237965 | 12.143886 |  350 |  51.781250 |    104.707031 |  42.792969 |  28.820312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  904 |  904 | Predict | -0.663194 | -0.914585 |  0.224628 | 8.172801 |  0.174683 | 0.050000 |   11 |  8.195834 |  1.701828 | 14.237965 | 12.143886 |  351 |  51.781250 |    104.707031 |  42.792969 |  28.820312 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  905 |  905 | Update  | -0.821211 | -0.958878 |  0.264064 | 8.210086 |  0.567489 | 0.050000 |    7 |  8.229604 |  1.650178 | 14.237965 |  0.000000 |  351 |  41.253906 |    127.703125 |  41.675781 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  906 |  906 | Predict |  0.001197 |  0.877475 |  0.247011 | 8.210086 |  0.567489 | 0.050000 |    7 |  8.229604 |  1.650178 | 14.237965 |  0.000000 |  351 |  41.253906 |    127.703125 |  41.675781 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  907 |  907 | Predict | -0.525527 |  0.330400 |  0.225294 | 8.210086 |  0.567489 | 0.050000 |    7 |  8.229604 |  1.650178 | 14.237965 |  0.000000 |  352 |  41.253906 |    127.703125 |  41.675781 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  908 |  908 | Predict | -1.721431 | -0.600945 |  0.214636 | 8.210086 |  0.567489 | 0.050000 |    7 |  8.229604 |  1.650178 | 14.237965 |  0.000000 |  353 |  41.253906 |    127.703125 |  41.675781 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  909 |  909 | Predict | -0.348356 |  0.112527 |  0.208240 | 8.210086 |  0.567489 | 0.050000 |    7 |  8.229604 |  1.650178 | 14.237965 |  0.000000 |  354 |  41.253906 |    127.703125 |  41.675781 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  910 |  910 | Predict |  0.118513 | -0.438139 |  0.127103 | 8.210086 |  0.567489 | 0.051000 |    7 |  8.229604 |  1.650178 | 14.237965 |  0.000000 |  354 |  41.253906 |    127.703125 |  41.675781 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  911 |  911 | Update  | -0.155623 | -0.527921 |  0.136962 | 8.229733 |  0.242059 | 0.050000 |   11 |  8.230848 |  1.536250 | 14.298044 | 12.053788 |  354 |  42.812500 |    136.988281 |  43.484375 |  24.433594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  912 |  912 | Predict | -1.646014 |  1.055843 |  0.224894 | 8.229733 |  0.242059 | 0.050000 |   11 |  8.230848 |  1.536250 | 14.298044 | 12.053788 |  354 |  42.812500 |    136.988281 |  43.484375 |  24.433594 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  913 |  913 | Update  |  1.222240 | -0.044293 |  0.276188 | 8.315847 |  0.288884 | 0.050000 |   11 |  8.328520 |  1.515421 | 14.237964 | 12.003655 |  354 |  89.300781 |    161.238281 |  64.648438 |  32.378906 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  914 |  914 | Update  |  0.173580 |  0.332794 |  0.280585 | 8.305691 |  0.257959 | 0.050000 |   11 |  8.314716 |  1.504996 | 14.373122 | 12.033736 |  354 |  81.214844 |    172.847656 |  53.410156 |  31.535156 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  915 |  915 | Predict | -1.382651 |  0.233435 |  0.227026 | 8.305691 |  0.257959 | 0.050000 |   11 |  8.314716 |  1.504996 | 14.373122 | 12.033736 |  354 |  81.214844 |    172.847656 |  53.410156 |  31.535156 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  916 |  916 | Update  | -0.227449 | -1.167173 |  0.188655 | 8.399231 |  0.275098 | 0.050000 |   11 |  8.420097 |  1.484134 | 14.373122 | 12.013753 |  354 |  62.621094 |    146.656250 |  43.941406 |  29.339844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  917 |  917 | Update  | -0.723049 |  0.991199 |  0.136695 | 8.377609 |  0.680190 | 0.050000 |    7 |  8.395015 |  1.484232 | 14.237965 |  0.000000 |  354 |  66.312500 |    175.945312 |  36.722656 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  918 |  918 | Predict | -0.755371 | -0.773327 |  0.137894 | 8.377609 |  0.680190 | 0.050000 |    7 |  8.395015 |  1.484232 | 14.237965 |  0.000000 |  354 |  66.312500 |    175.945312 |  36.722656 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  919 |  919 | Update  | -0.756568 |  1.628057 |  0.172534 | 8.356163 |  0.286226 | 0.050000 |   11 |  8.357374 |  1.411033 |  0.000000 | 11.993628 |  354 |  97.179688 |    187.011719 |   0.000000 |  26.617188 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  920 |  920 | Update  | -1.308431 |  0.131681 |  0.218899 | 8.462008 |  0.498017 | 0.050000 |    7 |  8.488944 |  1.463348 | 14.448202 |  0.000000 |  354 |  91.257812 |    181.382812 |  63.664062 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  921 |  921 | Predict | -0.272939 | -0.869095 |  0.175466 | 8.462008 |  0.498017 | 0.050000 |    7 |  8.488944 |  1.463348 | 14.448202 |  0.000000 |  354 |  91.257812 |    181.382812 |  63.664062 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  922 |  922 | Update  | -0.524330 | -0.852336 |  0.152949 | 8.458504 |  0.270168 | 0.050000 |   11 |  8.481333 |  1.442437 | 14.373123 | 12.013680 |  354 |  53.371094 |    173.062500 |  32.144531 |  15.937500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  923 |  923 | Update  |  0.749385 |  0.065841 |  0.194784 | 8.462895 |  0.250671 | 0.050000 |   11 |  8.472547 |  1.358644 |  0.000000 | 12.023707 |  354 |  37.531250 |    164.980469 |   0.000000 |  16.207031 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  924 |  924 | Predict | -0.305261 | -0.185551 |  0.158412 | 8.462895 |  0.250671 | 0.050000 |   11 |  8.472547 |  1.358644 |  0.000000 | 12.023707 |  354 |  37.531250 |    164.980469 |   0.000000 |  16.207031 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  925 |  925 | Update  |  0.513556 | -0.762553 |  0.192519 | 8.489706 |  0.373201 | 0.050000 |   11 |  8.510186 |  1.400644 | 14.373122 | 11.903601 |  354 |  52.824219 |    168.218750 |  25.941406 |  19.589844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  926 |  926 | Predict |  0.259771 |  0.863110 |  0.197449 | 8.489706 |  0.373201 | 0.050000 |   11 |  8.510186 |  1.400644 | 14.373122 | 11.903601 |  355 |  52.824219 |    168.218750 |  25.941406 |  19.589844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  927 |  927 | Predict | -0.621295 | -0.876278 |  0.228625 | 8.489706 |  0.373201 | 0.050000 |   11 |  8.510186 |  1.400644 | 14.373122 | 11.903601 |  355 |  52.824219 |    168.218750 |  25.941406 |  19.589844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  928 |  928 | Predict | -1.595735 |  0.511162 |  0.228225 | 8.489706 |  0.373201 | 0.050000 |   11 |  8.510186 |  1.400644 | 14.373122 | 11.903601 |  356 |  52.824219 |    168.218750 |  25.941406 |  19.589844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  929 |  929 | Predict | -0.332794 | -0.503979 |  0.257802 | 8.489706 |  0.373201 | 0.050000 |   11 |  8.510186 |  1.400644 | 14.373122 | 11.903601 |  357 |  52.824219 |    168.218750 |  25.941406 |  19.589844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  930 |  930 | Predict | -0.316035 |  0.077812 |  0.275256 | 8.489706 |  0.373201 | 0.050000 |   11 |  8.510186 |  1.400644 | 14.373122 | 11.903601 |  357 |  52.824219 |    168.218750 |  25.941406 |  19.589844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  931 |  931 | Predict |  0.468066 | -0.171185 |  0.280185 | 8.489706 |  0.373201 | 0.050000 |   11 |  8.510186 |  1.400644 | 14.373122 | 11.903601 |  358 |  52.824219 |    168.218750 |  25.941406 |  19.589844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  932 |  932 | Update  |  0.650026 |  0.250194 |  0.302035 | 8.593916 |  0.323590 | 0.050000 |   11 |  8.614041 |  1.306169 | 14.313046 | 11.943637 |  358 |  34.273438 |    177.097656 |  23.410156 |  18.464844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  933 |  933 | Predict | -0.486023 | -0.262165 |  0.326949 | 8.593916 |  0.323590 | 0.050000 |   11 |  8.614041 |  1.306169 | 14.313046 | 11.943637 |  359 |  34.273438 |    177.097656 |  23.410156 |  18.464844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  934 |  934 | Predict | -0.696713 | -0.593762 |  0.294974 | 8.593916 |  0.323590 | 0.050000 |   11 |  8.614041 |  1.306169 | 14.313046 | 11.943637 |  359 |  34.273438 |    177.097656 |  23.410156 |  18.464844 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  935 |  935 | Update  |  0.044293 |  0.122104 |  0.269793 | 8.650826 |  0.351853 | 0.050000 |   11 |  8.662992 |  1.200380 | 14.373123 | 11.903601 |  359 |  55.289062 |    179.000000 |  31.761719 |  31.035156 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  936 |  936 | Predict | -1.159991 |  0.045490 |  0.265796 | 8.650826 |  0.351853 | 0.050000 |   11 |  8.662992 |  1.200380 | 14.373123 | 11.903601 |  359 |  55.289062 |    179.000000 |  31.761719 |  31.035156 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  937 |  937 | Update  | -0.513556 |  0.056264 |  0.225694 | 8.277520 |  0.414651 | 0.050000 |   14 |  0.000000 |  1.242790 | 14.373122 | 11.843439 |  359 |  55.289062 |    174.875000 |  38.843750 |  26.304688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  938 |  938 | Update  |  0.553061 | -0.468066 |  0.212770 | 8.657431 |  0.429787 | 0.051000 |   11 |  8.670430 |  1.200380 | 14.373122 | 11.823456 |  359 |  26.992188 |    169.632812 |  24.597656 |  16.050781 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  939 |  939 | Predict | -0.931344 |  0.094571 |  0.206109 | 8.657431 |  0.429787 | 0.050000 |   11 |  8.670430 |  1.200380 | 14.373122 | 11.823456 |  359 |  26.992188 |    169.632812 |  24.597656 |  16.050781 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  940 |  940 | Update  | -0.398635 |  0.521936 |  0.285381 | 8.719932 |  0.471079 | 0.050000 |   11 |  8.730555 |  1.125662 | 14.373122 | 11.773393 |  359 |  38.953125 |    181.265625 |  38.941406 |  27.375000 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  941 |  941 | Update  | -0.231040 |  0.038307 |  0.215968 | 8.694431 |  0.734846 | 0.050000 |    7 |  8.699246 |  1.104172 | 14.373122 |  0.000000 |  359 |  54.593750 |    189.722656 |  46.613281 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  942 |  942 | Predict | -0.833182 | -0.059855 |  0.237018 | 8.694431 |  0.734846 | 0.050000 |    7 |  8.699246 |  1.104172 | 14.373122 |  0.000000 |  360 |  54.593750 |    189.722656 |  46.613281 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  943 |  943 | Predict | -0.579397 | -1.034295 |  0.242214 | 8.694431 |  0.734846 | 0.050000 |    7 |  8.699246 |  1.104172 | 14.373122 |  0.000000 |  360 |  54.593750 |    189.722656 |  46.613281 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  944 |  944 | Update  | -0.952892 |  0.903811 |  0.176931 | 8.722402 |  0.508665 | 0.050000 |   11 |  8.731937 |  1.114922 | 14.373122 | 11.733356 |  360 |  29.617188 |    173.617188 |  35.152344 |  17.449219 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  945 |  945 | Predict | -0.172383 | -1.176750 |  0.226626 | 8.722402 |  0.508665 | 0.050000 |   11 |  8.731937 |  1.114922 | 14.373122 | 11.733356 |  360 |  29.617188 |    173.617188 |  35.152344 |  17.449219 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  946 |  946 | Update  | -0.254982 |  0.633266 |  0.252207 | 8.752213 |  0.521346 | 0.050000 |   11 |  8.769333 |  1.146998 | 14.373121 | 11.723257 |  360 |  14.867188 |    168.289062 |  21.054688 |  12.890625 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  947 |  947 | Update  |  0.616507 | -0.590171 |  0.231156 | 8.749964 |  0.521356 | 0.050000 |   11 |  8.766843 |  1.147098 | 14.373122 | 11.723257 |  360 |  35.792969 |    178.218750 |  52.019531 |  29.164062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  948 |  948 | Predict | -0.248997 | -0.804452 |  0.218766 | 8.749964 |  0.521356 | 0.050000 |   11 |  8.766843 |  1.147098 | 14.373122 | 11.723257 |  360 |  35.792969 |    178.218750 |  52.019531 |  29.164062 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  949 |  949 | Update  | -0.660800 |  1.984793 |  0.233021 | 8.784360 |  0.428812 | 0.050000 |   11 |  8.810707 |  1.189724 |  0.000000 | 11.823385 |  360 |  21.042969 |    181.691406 |   0.000000 |  28.683594 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  950 |  950 | Update  | -1.016339 | -0.118513 |  0.163475 | 8.765839 |  0.395531 | 0.050000 |   11 |  8.784485 |  1.146998 | 14.313046 | 11.853465 |  360 |  21.898438 |    179.519531 |  30.917969 |  22.125000 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  951 |  951 | Predict | -0.561440 | -1.643619 |  0.185325 | 8.765839 |  0.395531 | 0.050000 |   11 |  8.784485 |  1.146998 | 14.313046 | 11.853465 |  360 |  21.898438 |    179.519531 |  30.917969 |  22.125000 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  952 |  952 | Predict | -0.790087 | -0.610521 |  0.201579 | 8.765839 |  0.395531 | 0.050000 |   11 |  8.784485 |  1.146998 | 14.313046 | 11.853465 |  361 |  21.898438 |    179.519531 |  30.917969 |  22.125000 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  953 |  953 | Update  | -1.562217 |  0.432153 |  0.239816 | 8.875246 |  0.465365 | 0.050000 |   11 |  8.894559 |  1.061128 | 14.373122 | 11.773321 |  361 |  27.914062 |    182.343750 |  42.554688 |  25.621094 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  954 |  954 | Predict | -0.153229 | -0.362722 |  0.251141 | 8.875246 |  0.465365 | 0.050000 |   11 |  8.894559 |  1.061128 | 14.373122 | 11.773321 |  361 |  27.914062 |    182.343750 |  42.554688 |  25.621094 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  955 |  955 | Update  | -0.713472 |  1.288081 |  0.169737 | 8.919734 |  0.469185 | 0.050000 |   11 |  8.948453 |  1.104174 | 14.313046 | 11.773321 |  361 |  22.957031 |    185.218750 |  31.765625 |  24.910156 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  956 |  956 | Update  | -0.338780 | -1.490391 |  0.174533 | 8.877453 |  0.583603 | 0.050000 |   11 |  8.900888 |  1.093407 | 14.373122 | 11.653138 |  361 |  29.945312 |    170.261719 |  40.175781 |  24.562500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  957 |  957 | Predict | -1.640028 | -1.528698 |  0.257669 | 8.877453 |  0.583603 | 0.050000 |   11 |  8.900888 |  1.093407 | 14.373122 | 11.653138 |  361 |  29.945312 |    170.261719 |  40.175781 |  24.562500 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  958 |  958 | Update  | -0.518345 |  1.407791 |  0.243946 | 8.969086 |  0.692243 | 0.050000 |   11 |  9.006114 |  1.136286 | 14.313046 | 11.542981 |  361 |  24.277344 |    164.093750 |  31.089844 |  20.378906 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  959 |  959 | Update  | -0.950498 | -0.566229 |  0.281251 | 9.007238 |  0.749964 | 0.050000 |   11 |  9.048731 |  1.147098 | 14.448202 | 11.482888 |  361 |  32.894531 |    189.355469 |  27.171875 |  14.421875 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  960 |  960 | Predict | -0.049081 |  0.025139 |  0.324818 | 9.007238 |  0.749964 | 0.050000 |   11 |  9.048731 |  1.147098 | 14.448202 | 11.482888 |  361 |  32.894531 |    189.355469 |  27.171875 |  14.421875 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  961 |  961 | Update  | -1.013944 |  1.073799 |  0.312960 | 9.053639 |  0.655088 | 0.050000 |   11 |  9.111200 |  1.242792 |  0.000000 | 11.593118 |  361 |  25.109375 |    181.765625 |   0.000000 |  15.871094 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  962 |  962 | Update  | -1.278504 | -1.358709 |  0.351064 | 9.011150 |  0.715311 | 0.051000 |   11 |  9.069969 |  1.274473 |  0.000000 | 11.533026 |  361 |  31.292969 |    148.550781 |   0.000000 |  12.000000 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  963 |  963 | Predict | -1.108515 |  1.007959 |  0.339740 | 9.011150 |  0.715311 | 0.050000 |   11 |  9.069969 |  1.274473 |  0.000000 | 11.533026 |  361 |  31.292969 |    148.550781 |   0.000000 |  12.000000 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  964 |  964 | Predict | -1.018733 | -0.995988 |  0.329881 | 9.011150 |  0.715311 | 0.051000 |   11 |  9.069969 |  1.274473 |  0.000000 | 11.533026 |  362 |  31.292969 |    148.550781 |   0.000000 |  12.000000 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  965 |  965 | Predict | -0.112527 |  0.581791 |  0.364254 | 9.011150 |  0.715311 | 0.050000 |   11 |  9.069969 |  1.274473 |  0.000000 | 11.533026 |  363 |  31.292969 |    148.550781 |   0.000000 |  12.000000 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  966 |  966 | Predict | -1.089362 |  0.201113 |  0.353862 | 9.011150 |  0.715311 | 0.050000 |   11 |  9.069969 |  1.274473 |  0.000000 | 11.533026 |  363 |  31.292969 |    148.550781 |   0.000000 |  12.000000 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  967 |  967 | Update  |  0.936133 | -0.195127 |  0.299637 | 9.049045 |  0.933804 | 0.050000 |    7 |  9.093699 |  1.147000 | 14.448202 |  0.000000 |  363 |  37.886719 |    188.503906 |  33.542969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  968 |  968 | Predict | -0.639252 | -0.175974 |  0.152550 | 9.049045 |  0.933804 | 0.050000 |    7 |  9.093699 |  1.147000 | 14.448202 |  0.000000 |  364 |  37.886719 |    188.503906 |  33.542969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  969 |  969 | Predict | -0.864307 | -0.156820 |  0.209173 | 9.049045 |  0.933804 | 0.050000 |    7 |  9.093699 |  1.147000 | 14.448202 |  0.000000 |  364 |  37.886719 |    188.503906 |  33.542969 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  970 |  970 | Update  | -0.780510 | -0.994791 |  0.228625 | 9.018675 |  1.070852 | 0.050000 |    7 |  9.063778 |  1.168384 | 14.313046 |  0.000000 |  364 |  50.484375 |    132.324219 |  26.914062 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
  971 |  971 | Update  | -0.567426 | -0.797269 |  0.201046 | 9.017973 |  0.920745 | 0.051000 |   13 |  9.076162 |  1.082628 | 14.448202 | 11.312706 |  364 |  66.761719 |    183.269531 |  43.125000 |  23.304688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  972 |  972 | Predict | -0.779313 |  0.553061 |  0.231556 | 9.017973 |  0.920745 | 0.051000 |   13 |  9.076162 |  1.082628 | 14.448202 | 11.312706 |  364 |  66.761719 |    183.269531 |  43.125000 |  23.304688 | 244.000000 | 63.000000 | 138.000000 | 138.000000
  973 |  973 | Update  | -0.858321 | -0.653617 |  0.238351 | 9.128815 |  0.778173 | 0.050000 |   11 |  9.178927 |  1.147100 |  0.000000 | 11.452878 |  364 |  38.898438 |    176.691406 |   0.000000 |  16.351562 | 244.000000 | 63.000000 |   0.000000 | 138.000000
  974 |  974 | Update  | -1.411382 |  1.509544 |  0.236219 | 9.112621 |  0.947498 | 0.050000 |   11 |  9.151326 |  1.061128 | 14.313046 | 11.262639 |  364 |  53.171875 |    175.800781 |  32.015625 |  25.496094 | 244.000000 | 63.000000 | 138.000000 | 138.000000
